age,job,marital,education,default,housing,loan,month,day_of_week,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,subscribe
41,entrepreneur,married,university.degree,no,yes,no,jun,fri,-1.7,94.055,-39.8,0.732,no
30,admin.,married,high.school,no,yes,no,jun,fri,-1.7,94.055,-39.8,0.732,yes
34,admin.,single,university.degree,no,yes,no,jun,mon,-1.7,94.055,-39.8,0.733,no
27,technician,single,professional.course,no,no,no,jun,tue,-1.7,94.055,-39.8,0.737,no
27,technician,single,professional.course,no,no,no,jun,tue,-1.7,94.055,-39.8,0.737,no
18,student,single,basic.4y,no,yes,no,jun,tue,-1.7,94.055,-39.8,0.737,no
24,student,single,high.school,no,no,no,jun,tue,-1.7,94.055,-39.8,0.737,no
36,management,married,university.degree,no,no,no,jun,tue,-1.7,94.055,-39.8,0.737,yes
36,management,married,university.degree,no,no,no,jun,tue,-1.7,94.055,-39.8,0.737,yes
32,admin.,single,university.degree,no,no,no,jun,tue,-1.7,94.055,-39.8,0.737,yes
45,admin.,divorced,university.degree,no,no,yes,jun,wed,-1.7,94.055,-39.8,0.739,no
27,admin.,single,high.school,no,yes,no,jun,wed,-1.7,94.055,-39.8,0.739,no
36,admin.,single,university.degree,no,yes,no,jun,wed,-1.7,94.055,-39.8,0.739,no
36,admin.,single,university.degree,no,no,no,jun,wed,-1.7,94.055,-39.8,0.739,yes
36,blue-collar,single,high.school,no,yes,yes,jun,wed,-1.7,94.055,-39.8,0.739,yes
35,technician,divorced,professional.course,no,no,no,jun,wed,-1.7,94.055,-39.8,0.739,no
36,admin.,single,university.degree,no,yes,yes,jun,wed,-1.7,94.055,-39.8,0.739,yes
36,blue-collar,single,high.school,no,no,no,jun,wed,-1.7,94.055,-39.8,0.739,yes
35,technician,divorced,professional.course,no,yes,yes,jun,wed,-1.7,94.055,-39.8,0.739,no
37,admin.,married,high.school,no,no,no,jun,wed,-1.7,94.055,-39.8,0.739,yes
40,blue-collar,married,basic.9y,no,yes,no,jun,wed,-1.7,94.055,-39.8,0.739,no
24,student,single,high.school,no,no,no,jun,wed,-1.7,94.055,-39.8,0.739,no
33,management,single,university.degree,no,yes,no,jun,wed,-1.7,94.055,-39.8,0.739,no
22,student,single,high.school,no,yes,no,jun,wed,-1.7,94.055,-39.8,0.739,no
59,technician,married,professional.course,no,no,no,jun,thu,-1.7,94.055,-39.8,0.742,yes
74,retired,divorced,basic.4y,no,no,no,jun,thu,-1.7,94.055,-39.8,0.742,no
30,admin.,single,university.degree,no,yes,no,jun,thu,-1.7,94.055,-39.8,0.742,no
44,self-employed,divorced,professional.course,no,yes,no,jun,thu,-1.7,94.055,-39.8,0.742,yes
43,management,married,university.degree,no,no,no,jun,thu,-1.7,94.055,-39.8,0.742,no
44,self-employed,divorced,professional.course,no,yes,yes,jun,thu,-1.7,94.055,-39.8,0.742,no
31,unemployed,single,high.school,no,yes,no,jun,thu,-1.7,94.055,-39.8,0.742,no
37,unemployed,single,university.degree,no,yes,no,jun,thu,-1.7,94.055,-39.8,0.742,no
30,admin.,single,university.degree,no,no,no,jun,thu,-1.7,94.055,-39.8,0.742,no
38,technician,single,university.degree,no,yes,yes,jun,thu,-1.7,94.055,-39.8,0.742,no
68,retired,married,basic.4y,no,yes,no,jun,thu,-1.7,94.055,-39.8,0.742,no
25,services,single,basic.9y,no,no,no,jun,thu,-1.7,94.055,-39.8,0.742,no
33,management,single,high.school,no,no,no,jun,thu,-1.7,94.055,-39.8,0.742,no
33,admin.,married,high.school,no,no,no,jun,thu,-1.7,94.055,-39.8,0.742,no
26,unemployed,single,high.school,no,yes,no,jun,thu,-1.7,94.055,-39.8,0.742,no
39,admin.,married,university.degree,no,yes,no,jun,thu,-1.7,94.055,-39.8,0.742,no
47,technician,divorced,professional.course,no,yes,no,jun,thu,-1.7,94.055,-39.8,0.742,no
69,retired,divorced,professional.course,no,no,no,jun,fri,-1.7,94.055,-39.8,0.748,yes
37,technician,single,university.degree,no,yes,no,jun,fri,-1.7,94.055,-39.8,0.748,yes
23,student,single,basic.6y,no,no,no,jun,fri,-1.7,94.055,-39.8,0.748,yes
30,technician,married,university.degree,no,no,yes,jun,fri,-1.7,94.055,-39.8,0.748,no
30,technician,married,university.degree,no,no,no,jun,fri,-1.7,94.055,-39.8,0.748,no
36,admin.,married,university.degree,no,yes,yes,jun,fri,-1.7,94.055,-39.8,0.748,no
53,housemaid,married,high.school,no,yes,no,jun,fri,-1.7,94.055,-39.8,0.748,no
36,unemployed,married,professional.course,no,yes,no,jun,fri,-1.7,94.055,-39.8,0.748,no
83,retired,divorced,basic.4y,no,no,yes,jun,fri,-1.7,94.055,-39.8,0.748,yes
37,unemployed,single,university.degree,no,no,no,jun,fri,-1.7,94.055,-39.8,0.748,no
69,retired,divorced,professional.course,no,yes,no,jun,fri,-1.7,94.055,-39.8,0.748,no
27,admin.,single,university.degree,no,yes,no,jun,fri,-1.7,94.055,-39.8,0.748,yes
53,management,divorced,university.degree,no,yes,no,jun,mon,-1.7,94.055,-39.8,0.754,no
33,services,married,high.school,no,yes,yes,jun,mon,-1.7,94.055,-39.8,0.754,no
37,unemployed,married,university.degree,unknown,yes,no,jun,mon,-1.7,94.055,-39.8,0.754,yes
51,admin.,married,university.degree,no,no,no,jun,mon,-1.7,94.055,-39.8,0.754,yes
51,admin.,married,university.degree,no,yes,no,jun,mon,-1.7,94.055,-39.8,0.754,yes
32,technician,married,university.degree,no,no,no,jun,mon,-1.7,94.055,-39.8,0.754,no
53,management,divorced,university.degree,no,no,no,jun,mon,-1.7,94.055,-39.8,0.754,yes
51,blue-collar,married,basic.4y,no,no,yes,jun,mon,-1.7,94.055,-39.8,0.754,yes
34,admin.,single,university.degree,no,yes,no,jun,mon,-1.7,94.055,-39.8,0.754,yes
32,blue-collar,single,high.school,no,no,no,jun,mon,-1.7,94.055,-39.8,0.754,yes
32,blue-collar,single,high.school,no,no,no,jun,mon,-1.7,94.055,-39.8,0.754,no
37,self-employed,married,university.degree,no,no,no,jun,mon,-1.7,94.055,-39.8,0.754,yes
37,unemployed,married,university.degree,unknown,no,no,jun,mon,-1.7,94.055,-39.8,0.754,yes
62,blue-collar,married,high.school,no,yes,no,jun,mon,-1.7,94.055,-39.8,0.754,yes
35,management,married,university.degree,no,yes,no,jun,mon,-1.7,94.055,-39.8,0.754,no
37,self-employed,married,university.degree,no,no,no,jun,mon,-1.7,94.055,-39.8,0.754,no
68,retired,married,basic.4y,unknown,yes,no,jun,mon,-1.7,94.055,-39.8,0.754,no
37,self-employed,married,university.degree,no,no,no,jun,mon,-1.7,94.055,-39.8,0.754,no
38,technician,single,university.degree,no,yes,no,jun,mon,-1.7,94.055,-39.8,0.754,yes
36,management,married,university.degree,no,no,no,jun,tue,-1.7,94.055,-39.8,0.761,yes
81,retired,divorced,high.school,no,no,no,jun,tue,-1.7,94.055,-39.8,0.761,no
34,unemployed,single,university.degree,no,no,no,jun,tue,-1.7,94.055,-39.8,0.761,yes
50,blue-collar,married,basic.4y,no,no,no,jun,tue,-1.7,94.055,-39.8,0.761,no
76,retired,married,professional.course,unknown,yes,no,jun,tue,-1.7,94.055,-39.8,0.761,yes
76,retired,married,professional.course,unknown,yes,no,jun,tue,-1.7,94.055,-39.8,0.761,yes
56,retired,married,high.school,no,no,no,jun,tue,-1.7,94.055,-39.8,0.761,yes
64,retired,married,professional.course,no,no,no,jun,tue,-1.7,94.055,-39.8,0.761,yes
27,unemployed,single,basic.4y,no,no,no,jun,tue,-1.7,94.055,-39.8,0.761,no
27,admin.,single,high.school,no,no,no,jun,tue,-1.7,94.055,-39.8,0.761,yes
23,student,single,basic.9y,no,yes,no,jun,tue,-1.7,94.055,-39.8,0.761,no
35,admin.,married,university.degree,no,yes,no,jun,tue,-1.7,94.055,-39.8,0.761,no
25,student,single,high.school,no,yes,yes,jun,tue,-1.7,94.055,-39.8,0.761,yes
38,entrepreneur,married,basic.6y,no,no,no,jun,tue,-1.7,94.055,-39.8,0.761,yes
38,entrepreneur,married,basic.6y,no,yes,no,jun,tue,-1.7,94.055,-39.8,0.761,no
27,admin.,single,high.school,no,no,no,jun,tue,-1.7,94.055,-39.8,0.761,yes
32,management,single,university.degree,no,no,no,jun,tue,-1.7,94.055,-39.8,0.761,no
30,technician,single,professional.course,no,yes,no,jun,tue,-1.7,94.055,-39.8,0.761,no
33,admin.,married,university.degree,no,no,no,jun,tue,-1.7,94.055,-39.8,0.761,no
34,unemployed,single,university.degree,no,yes,no,jun,tue,-1.7,94.055,-39.8,0.761,yes
32,blue-collar,married,basic.4y,no,yes,no,jun,tue,-1.7,94.055,-39.8,0.761,no
26,technician,single,professional.course,no,no,no,jun,tue,-1.7,94.055,-39.8,0.761,no
26,admin.,married,high.school,no,no,no,jun,wed,-1.7,94.055,-39.8,0.767,yes
27,unknown,single,university.degree,no,yes,no,jun,wed,-1.7,94.055,-39.8,0.767,yes
52,admin.,married,university.degree,no,yes,no,jun,wed,-1.7,94.055,-39.8,0.767,no
26,admin.,married,high.school,no,no,no,jun,wed,-1.7,94.055,-39.8,0.767,no
30,technician,single,university.degree,no,yes,no,jun,wed,-1.7,94.055,-39.8,0.767,yes
27,unknown,single,university.degree,no,yes,no,jun,wed,-1.7,94.055,-39.8,0.767,no
33,services,married,high.school,no,yes,no,jun,wed,-1.7,94.055,-39.8,0.767,yes
56,retired,married,basic.4y,no,yes,no,jun,wed,-1.7,94.055,-39.8,0.767,yes
29,technician,single,high.school,no,yes,no,jun,wed,-1.7,94.055,-39.8,0.767,no
86,retired,single,basic.9y,unknown,no,no,jun,wed,-1.7,94.055,-39.8,0.767,yes
21,student,single,high.school,no,yes,yes,jun,wed,-1.7,94.055,-39.8,0.767,yes
29,admin.,single,high.school,no,no,no,jun,wed,-1.7,94.055,-39.8,0.767,no
26,admin.,married,high.school,no,yes,yes,jun,wed,-1.7,94.055,-39.8,0.767,yes
66,retired,married,basic.4y,no,no,yes,jun,wed,-1.7,94.055,-39.8,0.767,yes
31,technician,single,university.degree,no,yes,no,jun,wed,-1.7,94.055,-39.8,0.767,no
52,admin.,married,university.degree,no,yes,yes,jun,wed,-1.7,94.055,-39.8,0.767,no
26,admin.,married,high.school,no,no,no,jun,wed,-1.7,94.055,-39.8,0.767,yes
37,admin.,single,high.school,no,yes,yes,jul,thu,-1.7,94.215,-40.3,0.782,no
37,admin.,single,high.school,no,no,no,jul,thu,-1.7,94.215,-40.3,0.782,no
35,management,married,university.degree,no,yes,yes,jul,thu,-1.7,94.215,-40.3,0.782,no
34,admin.,married,high.school,no,yes,no,jul,thu,-1.7,94.215,-40.3,0.782,no
29,admin.,single,high.school,no,no,no,jul,thu,-1.7,94.215,-40.3,0.782,no
60,management,married,university.degree,no,yes,yes,jul,thu,-1.7,94.215,-40.3,0.782,yes
37,admin.,single,high.school,no,no,no,jul,thu,-1.7,94.215,-40.3,0.782,yes
27,admin.,single,high.school,no,no,no,jul,thu,-1.7,94.215,-40.3,0.782,no
38,admin.,married,high.school,no,no,no,jul,thu,-1.7,94.215,-40.3,0.782,yes
33,blue-collar,married,university.degree,no,no,no,jul,thu,-1.7,94.215,-40.3,0.782,no
38,unemployed,divorced,high.school,no,no,no,jul,thu,-1.7,94.215,-40.3,0.782,no
39,blue-collar,married,basic.6y,no,yes,no,jul,fri,-1.7,94.215,-40.3,0.79,no
27,services,single,high.school,no,no,no,jul,fri,-1.7,94.215,-40.3,0.79,yes
37,admin.,single,university.degree,no,yes,no,jul,fri,-1.7,94.215,-40.3,0.79,no
33,admin.,married,university.degree,no,yes,yes,jul,fri,-1.7,94.215,-40.3,0.79,yes
37,admin.,single,university.degree,no,yes,no,jul,fri,-1.7,94.215,-40.3,0.79,no
55,admin.,married,university.degree,no,yes,no,jul,fri,-1.7,94.215,-40.3,0.79,yes
35,admin.,single,university.degree,no,no,no,jul,fri,-1.7,94.215,-40.3,0.79,yes
27,services,single,high.school,no,unknown,unknown,jul,fri,-1.7,94.215,-40.3,0.79,yes
25,blue-collar,single,basic.9y,no,no,yes,jul,fri,-1.7,94.215,-40.3,0.79,yes
55,admin.,married,university.degree,no,yes,yes,jul,fri,-1.7,94.215,-40.3,0.79,no
48,admin.,single,university.degree,no,yes,no,jul,fri,-1.7,94.215,-40.3,0.79,yes
52,admin.,single,high.school,no,no,no,jul,mon,-1.7,94.215,-40.3,0.793,no
41,admin.,divorced,university.degree,no,no,no,jul,mon,-1.7,94.215,-40.3,0.793,no
34,technician,single,university.degree,no,yes,no,jul,mon,-1.7,94.215,-40.3,0.793,yes
25,admin.,married,high.school,no,yes,no,jul,mon,-1.7,94.215,-40.3,0.793,no
32,technician,married,university.degree,no,yes,yes,jul,mon,-1.7,94.215,-40.3,0.793,no
41,admin.,divorced,university.degree,no,no,no,jul,mon,-1.7,94.215,-40.3,0.793,yes
33,admin.,single,university.degree,no,yes,no,jul,mon,-1.7,94.215,-40.3,0.793,no
41,admin.,divorced,university.degree,no,yes,no,jul,mon,-1.7,94.215,-40.3,0.793,yes
33,admin.,single,university.degree,no,yes,no,jul,mon,-1.7,94.215,-40.3,0.793,no
30,admin.,single,university.degree,no,yes,no,jul,tue,-1.7,94.215,-40.3,0.797,no
21,student,single,basic.9y,no,yes,no,jul,tue,-1.7,94.215,-40.3,0.797,yes
46,admin.,married,high.school,no,yes,no,jul,tue,-1.7,94.215,-40.3,0.797,yes
46,admin.,married,high.school,no,yes,no,jul,tue,-1.7,94.215,-40.3,0.797,yes
30,admin.,single,university.degree,no,no,no,jul,tue,-1.7,94.215,-40.3,0.797,no
83,housemaid,divorced,basic.4y,no,yes,yes,jul,tue,-1.7,94.215,-40.3,0.797,no
29,admin.,single,high.school,no,no,no,jul,tue,-1.7,94.215,-40.3,0.797,yes
35,admin.,single,university.degree,no,no,no,jul,tue,-1.7,94.215,-40.3,0.797,no
46,admin.,married,high.school,no,yes,yes,jul,tue,-1.7,94.215,-40.3,0.797,yes
43,self-employed,married,university.degree,no,no,no,jul,tue,-1.7,94.215,-40.3,0.797,yes
83,housemaid,divorced,basic.4y,no,yes,no,jul,tue,-1.7,94.215,-40.3,0.797,yes
21,student,single,basic.9y,no,yes,yes,jul,tue,-1.7,94.215,-40.3,0.797,no
35,entrepreneur,single,university.degree,no,yes,no,jul,wed,-1.7,94.215,-40.3,0.802,no
55,admin.,married,high.school,no,no,no,jul,wed,-1.7,94.215,-40.3,0.802,yes
33,admin.,married,high.school,no,yes,yes,jul,wed,-1.7,94.215,-40.3,0.802,yes
35,admin.,married,high.school,no,yes,no,jul,wed,-1.7,94.215,-40.3,0.802,yes
36,services,married,high.school,no,no,no,jul,wed,-1.7,94.215,-40.3,0.802,yes
34,admin.,single,high.school,no,no,no,jul,wed,-1.7,94.215,-40.3,0.802,yes
57,unknown,married,basic.4y,no,yes,no,jul,wed,-1.7,94.215,-40.3,0.802,no
58,admin.,married,high.school,no,yes,no,jul,thu,-1.7,94.215,-40.3,0.81,no
75,retired,married,university.degree,no,yes,no,jul,thu,-1.7,94.215,-40.3,0.81,yes
29,admin.,single,high.school,no,yes,no,jul,thu,-1.7,94.215,-40.3,0.81,yes
37,admin.,married,high.school,no,unknown,unknown,jul,thu,-1.7,94.215,-40.3,0.81,yes
21,student,single,unknown,no,yes,yes,jul,thu,-1.7,94.215,-40.3,0.81,no
25,services,single,high.school,no,no,yes,jul,thu,-1.7,94.215,-40.3,0.81,yes
21,student,single,unknown,no,no,no,jul,thu,-1.7,94.215,-40.3,0.81,yes
21,student,single,unknown,no,no,no,jul,thu,-1.7,94.215,-40.3,0.81,no
21,student,single,unknown,no,yes,no,jul,thu,-1.7,94.215,-40.3,0.81,yes
32,admin.,single,university.degree,no,no,no,jul,thu,-1.7,94.215,-40.3,0.81,no
39,technician,married,professional.course,no,yes,no,jul,thu,-1.7,94.215,-40.3,0.81,no
58,admin.,married,high.school,no,yes,yes,jul,thu,-1.7,94.215,-40.3,0.81,yes
25,admin.,single,high.school,no,no,no,jul,thu,-1.7,94.215,-40.3,0.81,yes
37,admin.,married,high.school,no,yes,no,jul,thu,-1.7,94.215,-40.3,0.81,no
34,self-employed,single,university.degree,no,no,no,jul,thu,-1.7,94.215,-40.3,0.81,yes
21,student,single,unknown,no,no,no,jul,thu,-1.7,94.215,-40.3,0.81,no
25,services,single,high.school,no,yes,no,jul,thu,-1.7,94.215,-40.3,0.81,no
73,retired,divorced,professional.course,unknown,yes,no,jul,thu,-1.7,94.215,-40.3,0.81,no
34,admin.,married,university.degree,no,yes,no,jul,thu,-1.7,94.215,-40.3,0.81,yes
72,retired,married,basic.4y,no,no,yes,jul,fri,-1.7,94.215,-40.3,0.822,yes
26,unemployed,married,high.school,no,yes,no,jul,fri,-1.7,94.215,-40.3,0.822,yes
72,retired,married,basic.4y,no,yes,no,jul,fri,-1.7,94.215,-40.3,0.822,no
72,retired,married,basic.4y,no,yes,no,jul,fri,-1.7,94.215,-40.3,0.822,no
32,admin.,single,university.degree,no,yes,no,jul,fri,-1.7,94.215,-40.3,0.822,no
46,admin.,married,university.degree,no,yes,no,jul,fri,-1.7,94.215,-40.3,0.822,yes
32,entrepreneur,married,university.degree,no,no,yes,jul,fri,-1.7,94.215,-40.3,0.822,no
79,retired,married,basic.4y,no,no,yes,jul,fri,-1.7,94.215,-40.3,0.822,yes
33,blue-collar,single,professional.course,no,no,yes,jul,fri,-1.7,94.215,-40.3,0.822,no
33,unemployed,married,university.degree,no,yes,no,jul,fri,-1.7,94.215,-40.3,0.822,no
26,unemployed,single,high.school,no,yes,no,jul,fri,-1.7,94.215,-40.3,0.822,no
33,blue-collar,married,basic.9y,no,no,yes,jul,mon,-1.7,94.215,-40.3,0.827,no
59,retired,divorced,basic.4y,no,no,no,jul,mon,-1.7,94.215,-40.3,0.827,no
39,admin.,divorced,university.degree,no,yes,yes,jul,mon,-1.7,94.215,-40.3,0.827,yes
36,technician,single,university.degree,no,yes,yes,jul,mon,-1.7,94.215,-40.3,0.827,no
59,retired,divorced,basic.4y,no,no,yes,jul,mon,-1.7,94.215,-40.3,0.827,yes
39,admin.,divorced,university.degree,no,no,yes,jul,mon,-1.7,94.215,-40.3,0.827,yes
28,blue-collar,single,high.school,no,no,yes,jul,mon,-1.7,94.215,-40.3,0.827,no
62,technician,married,unknown,no,no,yes,jul,mon,-1.7,94.215,-40.3,0.827,no
35,technician,single,professional.course,no,no,no,jul,mon,-1.7,94.215,-40.3,0.827,yes
62,technician,married,unknown,no,unknown,unknown,jul,mon,-1.7,94.215,-40.3,0.827,yes
62,technician,married,unknown,no,no,no,jul,mon,-1.7,94.215,-40.3,0.827,no
62,technician,married,unknown,no,yes,no,jul,mon,-1.7,94.215,-40.3,0.827,no
27,admin.,single,university.degree,unknown,no,yes,jul,mon,-1.7,94.215,-40.3,0.827,yes
28,student,single,high.school,no,yes,yes,jul,mon,-1.7,94.215,-40.3,0.827,no
24,admin.,single,high.school,no,no,no,jul,mon,-1.7,94.215,-40.3,0.827,yes
19,student,single,basic.9y,no,no,yes,jul,mon,-1.7,94.215,-40.3,0.827,yes
59,retired,divorced,basic.4y,no,yes,yes,jul,mon,-1.7,94.215,-40.3,0.827,yes
28,blue-collar,single,high.school,no,no,no,jul,mon,-1.7,94.215,-40.3,0.827,no
19,student,single,basic.9y,no,yes,no,jul,mon,-1.7,94.215,-40.3,0.827,no
62,technician,married,unknown,no,no,no,jul,mon,-1.7,94.215,-40.3,0.827,yes
62,technician,married,unknown,no,yes,no,jul,mon,-1.7,94.215,-40.3,0.827,yes
33,admin.,single,university.degree,no,yes,no,jul,mon,-1.7,94.215,-40.3,0.827,no
27,admin.,single,university.degree,unknown,no,no,jul,mon,-1.7,94.215,-40.3,0.827,no
28,student,single,high.school,no,yes,no,jul,mon,-1.7,94.215,-40.3,0.827,yes
29,admin.,married,university.degree,no,yes,yes,jul,tue,-1.7,94.215,-40.3,0.835,no
73,retired,married,basic.4y,no,yes,no,jul,tue,-1.7,94.215,-40.3,0.835,yes
29,admin.,single,high.school,no,no,no,jul,tue,-1.7,94.215,-40.3,0.835,yes
22,services,single,professional.course,no,no,no,jul,tue,-1.7,94.215,-40.3,0.835,yes
83,retired,married,university.degree,no,yes,no,jul,tue,-1.7,94.215,-40.3,0.835,yes
32,services,married,basic.6y,no,yes,yes,jul,tue,-1.7,94.215,-40.3,0.835,no
83,retired,married,university.degree,no,no,no,jul,tue,-1.7,94.215,-40.3,0.835,yes
66,retired,married,high.school,no,no,no,jul,tue,-1.7,94.215,-40.3,0.835,yes
66,retired,married,high.school,no,yes,no,jul,tue,-1.7,94.215,-40.3,0.835,yes
29,admin.,married,university.degree,no,yes,no,jul,tue,-1.7,94.215,-40.3,0.835,no
29,admin.,married,university.degree,no,unknown,unknown,jul,tue,-1.7,94.215,-40.3,0.835,yes
24,student,single,high.school,no,yes,yes,jul,tue,-1.7,94.215,-40.3,0.835,no
31,unemployed,single,university.degree,no,yes,no,jul,tue,-1.7,94.215,-40.3,0.835,yes
35,technician,single,professional.course,no,yes,no,jul,tue,-1.7,94.215,-40.3,0.835,yes
35,technician,single,professional.course,no,yes,no,jul,tue,-1.7,94.215,-40.3,0.835,yes
22,services,single,professional.course,no,no,no,jul,tue,-1.7,94.215,-40.3,0.835,yes
73,retired,married,basic.4y,no,yes,yes,jul,tue,-1.7,94.215,-40.3,0.835,no
29,blue-collar,single,basic.6y,no,yes,no,jul,tue,-1.7,94.215,-40.3,0.835,no
35,technician,single,professional.course,no,yes,no,jul,tue,-1.7,94.215,-40.3,0.835,yes
29,admin.,single,high.school,no,yes,no,jul,tue,-1.7,94.215,-40.3,0.835,yes
32,technician,divorced,professional.course,no,yes,no,jul,wed,-1.7,94.215,-40.3,0.84,no
53,blue-collar,single,basic.9y,no,no,no,jul,wed,-1.7,94.215,-40.3,0.84,yes
30,student,single,professional.course,no,yes,no,jul,wed,-1.7,94.215,-40.3,0.84,yes
31,admin.,single,high.school,no,yes,no,jul,wed,-1.7,94.215,-40.3,0.84,no
29,technician,single,basic.9y,no,yes,no,jul,wed,-1.7,94.215,-40.3,0.84,yes
53,blue-collar,single,basic.9y,no,yes,no,jul,wed,-1.7,94.215,-40.3,0.84,yes
45,management,married,university.degree,no,yes,no,jul,wed,-1.7,94.215,-40.3,0.84,yes
29,technician,single,professional.course,no,yes,no,jul,wed,-1.7,94.215,-40.3,0.84,no
29,technician,single,basic.9y,no,yes,no,jul,wed,-1.7,94.215,-40.3,0.84,yes
78,retired,married,unknown,no,yes,no,jul,wed,-1.7,94.215,-40.3,0.84,no
29,admin.,single,university.degree,no,yes,no,jul,wed,-1.7,94.215,-40.3,0.84,yes
34,services,married,basic.9y,no,no,no,jul,wed,-1.7,94.215,-40.3,0.84,yes
